Exercise,Date,Reps,Weight(lbs),Incline,Resistance,multiplier,Volume
Dumbbell Shrug,2020-03-06,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Shrug,2020-01-13,10,44.987344757826754,0.0,0.0,2.0,899.7468951565351
Dumbbell Shrug,2020-09-09,12,42.488047826836386,0.0,0.0,2.0,1019.7131478440733
Dumbbell Shrug,2020-03-01,10,64.98172020574975,0.0,0.0,2.0,1299.634404114995
Dumbbell Shrug,2020-01-20,15,44.987344757826754,0.0,0.0,2.0,1349.6203427348025
Dumbbell Shrug,2020-01-20,15,44.987344757826754,0.0,0.0,2.0,1349.6203427348025
Dumbbell Shrug,2020-03-01,6,69.9803140677305,0.0,0.0,2.0,839.7637688127661
Dumbbell Shrug,2020-09-11,12,44.987344757826754,0.0,0.0,2.0,1079.6962741878422
Dumbbell Shrug,2020-09-11,16,39.988750895846,0.0,0.0,2.0,1279.640028667072
Dumbbell Shrug,2020-01-17,12,39.988750895846,0.0,0.0,2.0,959.730021500304
Dumbbell Shrug,2020-03-01,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2020-01-17,15,39.988750895846,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2020-09-11,16,39.988750895846,0.0,0.0,2.0,1279.640028667072
Dumbbell Shrug,2020-01-08,9,54.984532481788264,0.0,0.0,2.0,989.7215846721888
Dumbbell Shrug,2020-01-08,9,54.984532481788264,0.0,0.0,2.0,989.7215846721888
Dumbbell Shrug,2020-03-01,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2020-03-01,10,64.98172020574975,0.0,0.0,2.0,1299.634404114995
Dumbbell Shrug,2020-01-08,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Dumbbell Shrug,2020-01-08,8,44.987344757826754,0.0,0.0,2.0,719.7975161252281
Dumbbell Shrug,2020-01-17,12,39.988750895846,0.0,0.0,2.0,959.730021500304
Dumbbell Shrug,2020-03-06,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Shrug,2020-01-20,15,44.987344757826754,0.0,0.0,2.0,1349.6203427348025
Dumbbell Shrug,2020-01-20,15,44.987344757826754,0.0,0.0,2.0,1349.6203427348025
Dumbbell Shrug,2020-09-09,8,44.987344757826754,0.0,0.0,2.0,719.7975161252281
Dumbbell Shrug,2019-10-20,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Dumbbell Shrug,2020-03-06,10,69.9803140677305,0.0,0.0,2.0,1399.60628135461
Dumbbell Shrug,2020-03-06,12,64.98172020574975,0.0,0.0,2.0,1559.561284937994
Dumbbell Shrug,2020-01-13,10,44.987344757826754,0.0,0.0,2.0,899.7468951565351
Dumbbell Shrug,2020-01-13,10,44.987344757826754,0.0,0.0,2.0,899.7468951565351
Dumbbell Shrug,2019-10-22,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Dumbbell Shrug,2019-10-18,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Dumbbell Shrug,2019-10-18,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Dumbbell Shrug,2020-03-09,12,69.9803140677305,0.0,0.0,2.0,1679.5275376255322
Dumbbell Shrug,2019-10-18,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Dumbbell Shrug,2019-10-18,10,44.987344757826754,0.0,0.0,2.0,899.7468951565351
Dumbbell Shrug,2020-03-09,8,69.9803140677305,0.0,0.0,2.0,1119.685025083688
Dumbbell Shrug,2019-10-22,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Dumbbell Shrug,2020-03-04,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Shrug,2020-03-04,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2020-03-04,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2019-10-20,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Dumbbell Shrug,2020-03-11,12,69.9803140677305,0.0,0.0,2.0,1679.5275376255322
Dumbbell Shrug,2020-03-11,12,69.9803140677305,0.0,0.0,2.0,1679.5275376255322
Dumbbell Shrug,2020-01-31,10,54.984532481788264,0.0,0.0,2.0,1099.6906496357653
Dumbbell Shrug,2020-10-08,10,44.987344757826754,0.0,0.0,2.0,899.7468951565351
Dumbbell Shrug,2020-10-08,10,54.984532481788264,0.0,0.0,2.0,1099.6906496357653
Dumbbell Shrug,2019-12-11,12,49.985938619807506,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2019-12-11,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Dumbbell Shrug,2019-09-11,10,34.99015703386525,0.0,0.0,2.0,699.803140677305
Dumbbell Shrug,2019-09-11,10,34.99015703386525,0.0,0.0,2.0,699.803140677305
Dumbbell Shrug,2019-09-11,10,34.99015703386525,0.0,0.0,2.0,699.803140677305
Dumbbell Shrug,2020-01-29,12,44.987344757826754,0.0,0.0,2.0,1079.6962741878422
Dumbbell Shrug,2020-01-29,12,44.987344757826754,0.0,0.0,2.0,1079.6962741878422
Dumbbell Shrug,2020-01-29,12,44.987344757826754,0.0,0.0,2.0,1079.6962741878422
Dumbbell Shrug,2020-01-29,12,44.987344757826754,0.0,0.0,2.0,1079.6962741878422
Dumbbell Shrug,2019-12-06,6,54.984532481788264,0.0,0.0,2.0,659.8143897814591
Dumbbell Shrug,2019-12-06,6,54.984532481788264,0.0,0.0,2.0,659.8143897814591
Dumbbell Shrug,2020-10-08,12,44.987344757826754,0.0,0.0,2.0,1079.6962741878422
Dumbbell Shrug,2019-12-06,10,54.984532481788264,0.0,0.0,2.0,1099.6906496357653
Dumbbell Shrug,2020-02-08,12,59.98312634376901,0.0,0.0,2.0,1439.5950322504561
Dumbbell Shrug,2019-09-21,16,34.99015703386525,0.0,0.0,2.0,1119.685025083688
Dumbbell Shrug,2019-09-21,15,34.99015703386525,0.0,0.0,2.0,1049.7047110159576
Dumbbell Shrug,2020-01-29,12,44.987344757826754,0.0,0.0,2.0,1079.6962741878422
Dumbbell Shrug,2020-01-29,12,44.987344757826754,0.0,0.0,2.0,1079.6962741878422
Dumbbell Shrug,2020-02-07,10,44.987344757826754,0.0,0.0,2.0,899.7468951565351
Dumbbell Shrug,2020-01-29,12,44.987344757826754,0.0,0.0,2.0,1079.6962741878422
Dumbbell Shrug,2019-09-21,12,34.99015703386525,0.0,0.0,2.0,839.7637688127661
Dumbbell Shrug,2019-09-21,15,34.99015703386525,0.0,0.0,2.0,1049.7047110159576
Dumbbell Shrug,2020-02-08,12,54.984532481788264,0.0,0.0,2.0,1319.6287795629182
Dumbbell Shrug,2020-02-08,12,49.985938619807506,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2019-12-06,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Shrug,2019-12-05,8,54.984532481788264,0.0,0.0,2.0,879.7525197086122
Dumbbell Shrug,2020-02-08,8,64.98172020574975,0.0,0.0,2.0,1039.707523291996
Dumbbell Shrug,2020-08-08,20,24.992969309903753,0.0,0.0,2.0,999.7187723961501
Dumbbell Shrug,2019-12-11,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Dumbbell Shrug,2019-12-05,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Dumbbell Shrug,2020-02-07,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Dumbbell Shrug,2020-02-07,11,59.98312634376901,0.0,0.0,2.0,1319.6287795629182
Dumbbell Shrug,2020-02-07,11,59.98312634376901,0.0,0.0,2.0,1319.6287795629182
Dumbbell Shrug,2019-09-14,12,39.988750895846,0.0,0.0,2.0,959.730021500304
Dumbbell Shrug,2019-09-14,12,24.992969309903753,0.0,0.0,2.0,599.83126343769
Dumbbell Shrug,2019-09-14,12,44.987344757826754,0.0,0.0,2.0,1079.6962741878422
Dumbbell Shrug,2020-02-18,8,69.9803140677305,0.0,0.0,2.0,1119.685025083688
Dumbbell Shrug,2020-02-18,12,64.98172020574975,0.0,0.0,2.0,1559.561284937994
Dumbbell Shrug,2020-02-18,12,59.98312634376901,0.0,0.0,2.0,1439.5950322504561
Dumbbell Shrug,2020-02-18,12,54.984532481788264,0.0,0.0,2.0,1319.6287795629182
Dumbbell Shrug,2020-02-18,12,49.985938619807506,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2019-12-19,13,54.984532481788264,0.0,0.0,2.0,1429.5978445264948
Dumbbell Shrug,2019-12-19,13,54.984532481788264,0.0,0.0,2.0,1429.5978445264948
Dumbbell Shrug,2019-12-05,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Dumbbell Shrug,2019-12-19,12,49.985938619807506,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2020-10-06,16,44.987344757826754,0.0,0.0,2.0,1439.5950322504561
Dumbbell Shrug,2020-10-06,16,44.987344757826754,0.0,0.0,2.0,1439.5950322504561
Dumbbell Shrug,2020-10-06,12,44.987344757826754,0.0,0.0,2.0,1079.6962741878422
Dumbbell Shrug,2020-01-31,10,54.984532481788264,0.0,0.0,2.0,1099.6906496357653
Dumbbell Shrug,2019-09-26,15,34.99015703386525,0.0,0.0,2.0,1049.7047110159576
Dumbbell Shrug,2020-01-31,8,54.984532481788264,0.0,0.0,2.0,879.7525197086122
Dumbbell Shrug,2020-02-21,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2020-02-21,10,64.98172020574975,0.0,0.0,2.0,1299.634404114995
Dumbbell Shrug,2020-02-21,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2020-02-21,8,54.984532481788264,0.0,0.0,2.0,879.7525197086122
Dumbbell Shrug,2019-09-17,12,34.99015703386525,0.0,0.0,2.0,839.7637688127661
Dumbbell Shrug,2019-12-05,8,54.984532481788264,0.0,0.0,2.0,879.7525197086122
Dumbbell Shrug,2019-12-05,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Dumbbell Shrug,2019-12-19,12,49.985938619807506,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2020-08-08,22,24.992969309903753,0.0,0.0,2.0,1099.690649635765
Dumbbell Shrug,2020-01-29,12,44.987344757826754,0.0,0.0,2.0,1079.6962741878422
Dumbbell Shrug,2019-12-06,6,54.984532481788264,0.0,0.0,2.0,659.8143897814591
Dumbbell Shrug,2019-12-05,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Dumbbell Shrug,2019-09-07,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Dumbbell Shrug,2019-09-07,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Dumbbell Shrug,2020-02-25,10,64.98172020574975,0.0,0.0,2.0,1299.634404114995
Dumbbell Shrug,2020-02-25,10,64.98172020574975,0.0,0.0,2.0,1299.634404114995
Dumbbell Shrug,2019-12-06,6,54.984532481788264,0.0,0.0,2.0,659.8143897814591
Dumbbell Shrug,2020-02-25,10,54.984532481788264,0.0,0.0,2.0,1099.6906496357653
Dumbbell Shrug,2019-09-07,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Dumbbell Shrug,2019-09-07,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Dumbbell Shrug,2020-02-13,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Dumbbell Shrug,2020-02-13,10,54.984532481788264,0.0,0.0,2.0,1099.6906496357653
Dumbbell Shrug,2020-02-13,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2020-10-12,15,49.985938619807506,0.0,0.0,2.0,1499.5781585942252
Dumbbell Shrug,2020-10-12,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2020-01-22,12,44.987344757826754,0.0,0.0,2.0,1079.6962741878422
Dumbbell Shrug,2020-01-22,12,49.985938619807506,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2020-01-22,12,54.984532481788264,0.0,0.0,2.0,1319.6287795629182
Dumbbell Shrug,2020-01-22,12,54.984532481788264,0.0,0.0,2.0,1319.6287795629182
Dumbbell Shrug,2020-10-12,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2019-10-26,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Dumbbell Shrug,2019-10-26,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Dumbbell Shrug,2019-10-26,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Dumbbell Shrug,2020-02-25,10,64.98172020574975,0.0,0.0,2.0,1299.634404114995
Dumbbell Shrug,2020-02-25,10,64.98172020574975,0.0,0.0,2.0,1299.634404114995
Dumbbell Shrug,2019-09-26,15,39.988750895846,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2020-02-25,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2020-02-25,10,54.984532481788264,0.0,0.0,2.0,1099.6906496357653
Dumbbell Shrug,2019-09-26,15,34.99015703386525,0.0,0.0,2.0,1049.7047110159576
Dumbbell Shrug,2020-02-13,10,64.98172020574975,0.0,0.0,2.0,1299.634404114995
Dumbbell Shrug,2019-12-05,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Dumbbell Shrug,2020-08-08,20,24.992969309903753,0.0,0.0,2.0,999.7187723961501
Dumbbell Shrug,2020-02-25,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2019-09-14,12,34.99015703386525,0.0,0.0,2.0,839.7637688127661
Dumbbell Shrug,2020-02-08,12,59.98312634376901,0.0,0.0,2.0,1439.5950322504561
Dumbbell Shrug,2020-03-11,12,59.98312634376901,0.0,0.0,2.0,1439.5950322504561
Dumbbell Shrug,2020-08-08,22,24.992969309903753,0.0,0.0,2.0,1099.690649635765
Dumbbell Shrug,2020-02-08,12,54.984532481788264,0.0,0.0,2.0,1319.6287795629182
Dumbbell Shrug,2020-02-08,12,49.985938619807506,0.0,0.0,2.0,1199.66252687538
Dumbbell Shrug,2020-09-03,10,44.987344757826754,0.0,0.0,2.0,899.7468951565351
Dumbbell Shrug,2020-09-03,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Dumbbell Shrug,2020-09-03,8,54.984532481788264,0.0,0.0,2.0,879.7525197086122
Dumbbell Shrug,2020-02-08,8,64.98172020574975,0.0,0.0,2.0,1039.707523291996
Dumbbell Shrug,2019-12-05,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Dumbbell Shrug,2020-03-11,12,64.98172020574975,0.0,0.0,2.0,1559.561284937994
Dumbbell Shrug,2019-12-02,10,44.987344757826754,0.0,0.0,2.0,899.7468951565351
Dumbbell Shrug,2019-12-06,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Dumbbell Shrug,2020-03-11,12,64.98172020574975,0.0,0.0,2.0,1559.561284937994
Dumbbell Shrug,2020-03-11,12,59.98312634376901,0.0,0.0,2.0,1439.5950322504561
Dumbbell Shrug,2019-12-06,10,54.984532481788264,0.0,0.0,2.0,1099.6906496357653
Dumbbell Shrug,2019-12-02,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Dumbbell Shrug,2019-12-02,10,44.987344757826754,0.0,0.0,2.0,899.7468951565351
Dumbbell Tricep Extension,2020-01-11,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-10-19,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-10-20,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-10-19,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2020-01-09,4,29.991563171884504,0.0,0.0,1.0,119.96625268753802
Dumbbell Tricep Extension,2020-01-09,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-12-05,6,24.992969309903753,0.0,0.0,1.0,149.9578158594225
Dumbbell Tricep Extension,2020-01-09,10,24.992969309903753,0.0,0.0,1.0,249.92969309903754
Dumbbell Tricep Extension,2019-10-20,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-09-12,10,19.994375447923005,0.0,0.0,1.0,199.94375447923005
Dumbbell Tricep Extension,2019-10-15,10,24.992969309903753,0.0,0.0,1.0,249.92969309903754
Dumbbell Tricep Extension,2019-09-12,10,19.994375447923005,0.0,0.0,1.0,199.94375447923005
Dumbbell Tricep Extension,2019-10-15,10,24.992969309903753,0.0,0.0,1.0,249.92969309903754
Dumbbell Tricep Extension,2019-09-08,10,19.994375447923005,0.0,0.0,1.0,199.94375447923005
Dumbbell Tricep Extension,2020-01-14,10,24.992969309903753,0.0,0.0,1.0,249.92969309903754
Dumbbell Tricep Extension,2020-01-14,10,24.992969309903753,0.0,0.0,1.0,249.92969309903754
Dumbbell Tricep Extension,2020-01-14,10,24.992969309903753,0.0,0.0,1.0,249.92969309903754
Dumbbell Tricep Extension,2020-01-14,10,24.992969309903753,0.0,0.0,1.0,249.92969309903754
Dumbbell Tricep Extension,2019-09-08,10,19.994375447923005,0.0,0.0,1.0,199.94375447923005
Dumbbell Tricep Extension,2019-09-08,10,19.994375447923005,0.0,0.0,1.0,199.94375447923005
Dumbbell Tricep Extension,2019-09-08,12,19.994375447923005,0.0,0.0,1.0,239.93250537507606
Dumbbell Tricep Extension,2019-10-15,10,24.992969309903753,0.0,0.0,1.0,249.92969309903754
Dumbbell Tricep Extension,2019-10-15,10,24.992969309903753,0.0,0.0,1.0,249.92969309903754
Dumbbell Tricep Extension,2019-12-05,10,19.994375447923005,0.0,0.0,1.0,199.94375447923005
Dumbbell Tricep Extension,2019-12-05,6,24.992969309903753,0.0,0.0,1.0,149.9578158594225
Dumbbell Tricep Extension,2019-12-05,7,24.992969309903753,0.0,0.0,1.0,174.95078516932628
Dumbbell Tricep Extension,2019-09-12,10,19.994375447923005,0.0,0.0,1.0,199.94375447923005
Dumbbell Tricep Extension,2019-10-19,10,24.992969309903753,0.0,0.0,1.0,249.92969309903754
Dumbbell Tricep Extension,2019-09-12,10,24.992969309903753,0.0,0.0,1.0,249.92969309903754
Dumbbell Tricep Extension,2020-01-21,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-12-03,12,17.495078516932626,0.0,0.0,1.0,209.94094220319153
Dumbbell Tricep Extension,2020-01-11,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2020-01-04,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-12-24,8,19.994375447923005,0.0,0.0,1.0,159.95500358338404
Dumbbell Tricep Extension,2020-01-04,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2020-01-04,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2020-01-04,6,24.992969309903753,0.0,0.0,1.0,149.9578158594225
Dumbbell Tricep Extension,2019-12-24,8,19.994375447923005,0.0,0.0,1.0,159.95500358338404
Dumbbell Tricep Extension,2019-12-24,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-12-24,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2020-01-28,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2020-01-28,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2020-01-28,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-10-02,12,19.994375447923005,0.0,0.0,1.0,239.93250537507606
Dumbbell Tricep Extension,2019-12-03,12,17.495078516932626,0.0,0.0,1.0,209.94094220319153
Dumbbell Tricep Extension,2020-01-28,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-10-02,12,19.994375447923005,0.0,0.0,1.0,239.93250537507606
Dumbbell Tricep Extension,2019-12-24,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-10-02,12,19.994375447923005,0.0,0.0,1.0,239.93250537507606
Dumbbell Tricep Extension,2019-12-24,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-12-24,8,19.994375447923005,0.0,0.0,1.0,159.95500358338404
Dumbbell Tricep Extension,2020-01-21,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2020-01-21,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2020-01-21,10,24.992969309903753,0.0,0.0,1.0,249.92969309903754
Dumbbell Tricep Extension,2019-09-24,12,19.994375447923005,0.0,0.0,1.0,239.93250537507606
Dumbbell Tricep Extension,2019-09-24,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-09-24,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-09-24,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-12-24,8,19.994375447923005,0.0,0.0,1.0,159.95500358338404
Dumbbell Tricep Extension,2020-01-21,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2020-01-21,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2020-01-21,10,24.992969309903753,0.0,0.0,1.0,249.92969309903754
Dumbbell Tricep Extension,2019-09-28,4,24.992969309903753,0.0,0.0,1.0,99.97187723961501
Dumbbell Tricep Extension,2019-09-28,12,19.994375447923005,0.0,0.0,1.0,239.93250537507606
Dumbbell Tricep Extension,2019-09-28,10,19.994375447923005,0.0,0.0,1.0,199.94375447923005
Dumbbell Tricep Extension,2019-09-28,10,19.994375447923005,0.0,0.0,1.0,199.94375447923005
Dumbbell Tricep Extension,2019-09-28,10,19.994375447923005,0.0,0.0,1.0,199.94375447923005
Dumbbell Tricep Extension,2020-01-21,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-09-18,12,19.994375447923005,0.0,0.0,1.0,239.93250537507606
Dumbbell Tricep Extension,2019-10-02,12,19.994375447923005,0.0,0.0,1.0,239.93250537507606
Dumbbell Tricep Extension,2019-10-07,12,24.992969309903753,0.0,0.0,1.0,299.915631718845
Dumbbell Tricep Extension,2020-01-30,6,24.992969309903753,0.0,0.0,1.0,149.9578158594225
Dumbbell Tricep Extension,2019-10-07,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-12-03,12,17.495078516932626,0.0,0.0,1.0,209.94094220319153
Dumbbell Tricep Extension,2019-12-20,8,19.994375447923005,0.0,0.0,1.0,159.95500358338404
Dumbbell Tricep Extension,2019-12-20,10,19.994375447923005,0.0,0.0,1.0,199.94375447923005
Dumbbell Tricep Extension,2019-12-20,11,19.994375447923005,0.0,0.0,1.0,219.93812992715306
Dumbbell Tricep Extension,2019-12-20,11,19.994375447923005,0.0,0.0,1.0,219.93812992715306
Dumbbell Tricep Extension,2020-01-30,6,24.992969309903753,0.0,0.0,1.0,149.9578158594225
Dumbbell Tricep Extension,2020-01-30,6,24.992969309903753,0.0,0.0,1.0,149.9578158594225
Dumbbell Tricep Extension,2020-01-30,6,24.992969309903753,0.0,0.0,1.0,149.9578158594225
Dumbbell Tricep Extension,2020-01-30,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2020-02-04,12,19.994375447923005,0.0,0.0,1.0,239.93250537507606
Dumbbell Tricep Extension,2020-02-04,16,19.994375447923005,0.0,0.0,1.0,319.9100071667681
Dumbbell Tricep Extension,2020-02-04,16,19.994375447923005,0.0,0.0,1.0,319.9100071667681
Dumbbell Tricep Extension,2019-12-03,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-10-20,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-12-03,12,19.994375447923005,0.0,0.0,1.0,239.93250537507606
Dumbbell Tricep Extension,2020-01-30,6,24.992969309903753,0.0,0.0,1.0,149.9578158594225
Dumbbell Tricep Extension,2020-01-30,6,24.992969309903753,0.0,0.0,1.0,149.9578158594225
Dumbbell Tricep Extension,2020-01-30,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2020-01-11,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-09-18,12,24.992969309903753,0.0,0.0,1.0,299.915631718845
Dumbbell Tricep Extension,2019-09-18,12,19.994375447923005,0.0,0.0,1.0,239.93250537507606
Dumbbell Tricep Extension,2019-10-07,8,19.994375447923005,0.0,0.0,1.0,159.95500358338404
Dumbbell Tricep Extension,2019-12-03,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-10-11,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-10-11,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-10-11,8,24.992969309903753,0.0,0.0,1.0,199.94375447923002
Dumbbell Tricep Extension,2019-12-03,12,19.994375447923005,0.0,0.0,1.0,239.93250537507606
Dumbbell Tricep Extension,2019-12-03,12,17.495078516932626,0.0,0.0,1.0,209.94094220319153
